Source,Target
UCTnRxVUPssiL7H29ON07t_Q,UCYeTM1MRopdvxbILL-rJwjw
UCTnRxVUPssiL7H29ON07t_Q,UCBJycsmduvYEL83R_U4JriQ
UCTnRxVUPssiL7H29ON07t_Q,UCDwLb8FClxNiMa7w6dCO7PQ
UCTnRxVUPssiL7H29ON07t_Q,UCdc_SRhKUlH3grljQXA0skw
UCTnRxVUPssiL7H29ON07t_Q,UCaO6TYtlC8U5ttz62hTrZgg
UCTnRxVUPssiL7H29ON07t_Q,UCPBJwCY7oo_E-PdQ-QTfyGg
UCTnRxVUPssiL7H29ON07t_Q,UCrXUsMBcfTVqwAS7DKg9C0Q
UCTnRxVUPssiL7H29ON07t_Q,UCK8sQmJBp8GCxrOtXWBpyEA
UCTnRxVUPssiL7H29ON07t_Q,UCmFFQ8yiTPpeI4p0ktO8OCQ
UCTnRxVUPssiL7H29ON07t_Q,UCxl3AizmA_6YC4lpeycP8kA
UC8NIlH1HIUWWPVjl80MkqnQ,UCBIavWjO9be2rvYUoiEfcbg
UChwtfJp9l_thFbFDWXoGWEQ,UCxumHqE9Ggyte4FqBz2pnug
UCBCg7m3yLRvXtLEgn268DYw,UCVHFbqXqoYvEWM1Ddxl0QDg
UCBCg7m3yLRvXtLEgn268DYw,UC9Ije5dQVFx9uTGddG_U5XA
UCYWxBraquq8CCDW0UZPe_dg,UC0gOWBkEuF4EF3XAi-iA-nQ
UCYWxBraquq8CCDW0UZPe_dg,UCt30iKDSksaJ0hbd363ETfA
UCYWxBraquq8CCDW0UZPe_dg,UCFBjsYvwX7kWUjQoW7GcJ5A
UCYWxBraquq8CCDW0UZPe_dg,UCTnRxVUPssiL7H29ON07t_Q
UCYWxBraquq8CCDW0UZPe_dg,UCGlWnxRgmii2-InQLp8HmiA
UCYWxBraquq8CCDW0UZPe_dg,UCZf__ehlCEBPop-_sldpBUQ
UCYWxBraquq8CCDW0UZPe_dg,UC59gHK7pW5W245V6ES9jQEQ
UCYWxBraquq8CCDW0UZPe_dg,UCqD72KlQed6DB-cPEaEYdEg
UCYWxBraquq8CCDW0UZPe_dg,UCWEzj6G0IY3AEB5kc63rhcw
UCYWxBraquq8CCDW0UZPe_dg,UCzDd3Byvt91oyf3ggRlTb3A
UCYWxBraquq8CCDW0UZPe_dg,UC1JMhM9TJT7yMLx8ZtbDO8g
UCYWxBraquq8CCDW0UZPe_dg,UCWI1llSG5oriTScyopTIb0w
UCYWxBraquq8CCDW0UZPe_dg,UCfMIdADo6FQayQCOkLYGhrQ
UCYWxBraquq8CCDW0UZPe_dg,UCvjgXvBlbQiydffZU7m1_aw
UCYWxBraquq8CCDW0UZPe_dg,UCYZ5EsdIJNXOw2LwZxp7z_A
UCYWxBraquq8CCDW0UZPe_dg,UCBLvUpsQXGZKAdVeg41WxKg
UCH61VpwvpBYKT5BpGNbMUQw,UCb9h8EpBlGHv9Z896fu4yeQ
UCH61VpwvpBYKT5BpGNbMUQw,UCFBjsYvwX7kWUjQoW7GcJ5A
UCH61VpwvpBYKT5BpGNbMUQw,UCzbwNXFH7L75ffPd_zXV0Hw
UCH61VpwvpBYKT5BpGNbMUQw,UCFo4kqllbcQ4nV83WCyraiw
UCH61VpwvpBYKT5BpGNbMUQw,UCwmCN8rXyMrCdqurLkgCl8w
UCH61VpwvpBYKT5BpGNbMUQw,UCem4eaCUWu-Wzp8ZuLQeFwg
UCH61VpwvpBYKT5BpGNbMUQw,UC2yc-ssgmE9zX4A0xyjl-oQ
UCH61VpwvpBYKT5BpGNbMUQw,UCg_m2ahbG9grCTh05T9kRog
UCH61VpwvpBYKT5BpGNbMUQw,UCxbY38ReXW3LbaviWUE4omg
UCH61VpwvpBYKT5BpGNbMUQw,UCZf__ehlCEBPop-_sldpBUQ
UCH61VpwvpBYKT5BpGNbMUQw,UC59gHK7pW5W245V6ES9jQEQ
UCH61VpwvpBYKT5BpGNbMUQw,UCxZ0BkYadR-0LtmkrHcFOvQ
UCH61VpwvpBYKT5BpGNbMUQw,UC-km1012mEUQQLGxggmrazw
UCH61VpwvpBYKT5BpGNbMUQw,UCg4nOl7_gtStrLwF0_xoV0A
UCH61VpwvpBYKT5BpGNbMUQw,UCrXUsMBcfTVqwAS7DKg9C0Q
UCH61VpwvpBYKT5BpGNbMUQw,UCeTCw2JaGIP1W1uva6eSVQg
UCH61VpwvpBYKT5BpGNbMUQw,UC7kN3QaumX0dsI6aaTEeWxA
UCH61VpwvpBYKT5BpGNbMUQw,UCqmWJJolqAgjIdLqK3zD1QQ
UCH61VpwvpBYKT5BpGNbMUQw,UCYuVuLCtgrkQ6znA_ShdvXA
UCH61VpwvpBYKT5BpGNbMUQw,UCPlreGCqby4Qg9Vuem5scpw
UCH61VpwvpBYKT5BpGNbMUQw,UC2otzOMMLeJHZVwwyAQaA_w
UCH61VpwvpBYKT5BpGNbMUQw,UCVPz_nauEJpqPxxvYiOpCHQ
UCH61VpwvpBYKT5BpGNbMUQw,UCsbOdLeJrcKeTQ4-CknXCXg
UCH61VpwvpBYKT5BpGNbMUQw,UC3-1iYGHfR43q_b974vUNYg
UCH61VpwvpBYKT5BpGNbMUQw,UCBD4RO82lle5CyB_M9dtwzw
UCOLbZsLXWoJw4ZH_kl8R8pw,UCQINXHZqCU5i06HzxRkujfg
UCeB9_3IiJbcbOQIAV75nqyA,UCH61VpwvpBYKT5BpGNbMUQw
UCeB9_3IiJbcbOQIAV75nqyA,UCHFvKf-ATrhs3jbjj793N6w
UC1cW8mk_cvTtZdssY5s87jg,UCTMRxtyHoE3LPcrl-kT4AQQ
UC1cW8mk_cvTtZdssY5s87jg,UCb9h8EpBlGHv9Z896fu4yeQ
UC1cW8mk_cvTtZdssY5s87jg,UCP4bf6IHJJQehibu6ai__cg
UC1cW8mk_cvTtZdssY5s87jg,UC_x5XG1OV2P6uZZ5FSM9Ttw
UC1cW8mk_cvTtZdssY5s87jg,UCF2Kl5aL-_vcwaNhUf7YqbA
UC1cW8mk_cvTtZdssY5s87jg,UCnUYZLuoy1rq1aVMwx4aTzw
UC1cW8mk_cvTtZdssY5s87jg,UC9WJo5ZJVXMZiA5XV2jLx5Q
UC1cW8mk_cvTtZdssY5s87jg,UCH61VpwvpBYKT5BpGNbMUQw
UC1cW8mk_cvTtZdssY5s87jg,UCxumHqE9Ggyte4FqBz2pnug
UC1cW8mk_cvTtZdssY5s87jg,UCWEzj6G0IY3AEB5kc63rhcw
UC1cW8mk_cvTtZdssY5s87jg,UCO3gOWCjoz9aeXdSUt6Fhmw
UC1cW8mk_cvTtZdssY5s87jg,UC5mjAq3PgaWhwcRyun7gteQ
UC1cW8mk_cvTtZdssY5s87jg,UCDi3a2Gxb_YSyUUhR79qQ2w
UC1cW8mk_cvTtZdssY5s87jg,UCWI1llSG5oriTScyopTIb0w
UC1cW8mk_cvTtZdssY5s87jg,UCKxnXboujhwy7osAwu75-2w
UC1cW8mk_cvTtZdssY5s87jg,UC7kN3QaumX0dsI6aaTEeWxA
UC1cW8mk_cvTtZdssY5s87jg,UCqmWJJolqAgjIdLqK3zD1QQ
UC1cW8mk_cvTtZdssY5s87jg,UCXjTiSGclQLVVU83GVrRM4w
UC1cW8mk_cvTtZdssY5s87jg,UCPlreGCqby4Qg9Vuem5scpw
UC1cW8mk_cvTtZdssY5s87jg,UCvjgXvBlbQiydffZU7m1_aw
UC1cW8mk_cvTtZdssY5s87jg,UCYZ5EsdIJNXOw2LwZxp7z_A
UC6tAXy7UFO_QG0LeD_OKQBQ,UCP4bf6IHJJQehibu6ai__cg
UC6tAXy7UFO_QG0LeD_OKQBQ,UC_x5XG1OV2P6uZZ5FSM9Ttw
UC6tAXy7UFO_QG0LeD_OKQBQ,UCTnRxVUPssiL7H29ON07t_Q
UC6tAXy7UFO_QG0LeD_OKQBQ,UCnUYZLuoy1rq1aVMwx4aTzw
UC6tAXy7UFO_QG0LeD_OKQBQ,UCVHFbqXqoYvEWM1Ddxl0QDg
UC6tAXy7UFO_QG0LeD_OKQBQ,UCK8sQmJBp8GCxrOtXWBpyEA
UCCSEdWRtgTTY3uebeqRYNRA,UCqQ6BtItfK2FI3f4wubJmoA
UCCSEdWRtgTTY3uebeqRYNRA,UC0gOWBkEuF4EF3XAi-iA-nQ
UCCSEdWRtgTTY3uebeqRYNRA,UC1oPBUWifc0QOOY8DEKhLuQ
UCCSEdWRtgTTY3uebeqRYNRA,UCoKXb95K5h3sME3c9OCBaeA
UCCSEdWRtgTTY3uebeqRYNRA,UCFBjsYvwX7kWUjQoW7GcJ5A
UCCSEdWRtgTTY3uebeqRYNRA,UC2yc-ssgmE9zX4A0xyjl-oQ
UCCSEdWRtgTTY3uebeqRYNRA,UCBJycsmduvYEL83R_U4JriQ
UCCSEdWRtgTTY3uebeqRYNRA,UCg_m2ahbG9grCTh05T9kRog
UCCSEdWRtgTTY3uebeqRYNRA,UCxbY38ReXW3LbaviWUE4omg
UCCSEdWRtgTTY3uebeqRYNRA,UCMFDhI-zeWRzLMCdxFnlw9A
UCCSEdWRtgTTY3uebeqRYNRA,UCMsuwHzQPFMDtHaoR7_HDxg
UCCSEdWRtgTTY3uebeqRYNRA,UCLsdm7nCJCVTWSid7G_f0Pg
UCCSEdWRtgTTY3uebeqRYNRA,UCaO6TYtlC8U5ttz62hTrZgg
UCCSEdWRtgTTY3uebeqRYNRA,UC25Ah0_XF2lOUwWV9VSfl2g
UCCSEdWRtgTTY3uebeqRYNRA,UCl8E6NsjN979gbMBdztF48g
UCCSEdWRtgTTY3uebeqRYNRA,UC8pMBOI9vXf6fIM670vdIPw
UCCSEdWRtgTTY3uebeqRYNRA,UC642pLj4GXSj-0Ybdx3ytmA
UCCSEdWRtgTTY3uebeqRYNRA,UCRQX-dpFt_osBpH71ItuuvA
UCCSEdWRtgTTY3uebeqRYNRA,UCWuqzdbBcHGAwaXFVHgoZAQ
UCCSEdWRtgTTY3uebeqRYNRA,UCpOjLndjOqMoffA-fr8cbKA
UCCSEdWRtgTTY3uebeqRYNRA,UCJhjE7wbdYAae1G25m0tHAA
UCCSEdWRtgTTY3uebeqRYNRA,UC-km1012mEUQQLGxggmrazw
UCCSEdWRtgTTY3uebeqRYNRA,UCUnLtMTXZfrSeTJfO-N5NfA
UCCSEdWRtgTTY3uebeqRYNRA,UC1JMhM9TJT7yMLx8ZtbDO8g
UCCSEdWRtgTTY3uebeqRYNRA,UCibEhpu5HP45-w7Bq1ZIulw
UCCSEdWRtgTTY3uebeqRYNRA,UCDi3a2Gxb_YSyUUhR79qQ2w
UCCSEdWRtgTTY3uebeqRYNRA,UC3LAEwEhZ0Yn3l4-WatZo2Q
UCCSEdWRtgTTY3uebeqRYNRA,UCVPz_nauEJpqPxxvYiOpCHQ
UCCSEdWRtgTTY3uebeqRYNRA,UCsbOdLeJrcKeTQ4-CknXCXg
UCCSEdWRtgTTY3uebeqRYNRA,UCI5qMix97T3tVZfxmHObDjA
UCCSEdWRtgTTY3uebeqRYNRA,UCHpFyLQgg4h9VZuFyby7RbQ
UCCSEdWRtgTTY3uebeqRYNRA,UCBD4RO82lle5CyB_M9dtwzw
UCu6KbndjYYr5jIcZxWJL4Bg,UC25Ah0_XF2lOUwWV9VSfl2g
UCu6KbndjYYr5jIcZxWJL4Bg,UCxBR2bnAFAavDHpHtQrTA9Q
UCmh9xLQU6JJgWys4HjkIcAg,UCL2DLwqqYxa0Q5DcGoQGbrw
UCmh9xLQU6JJgWys4HjkIcAg,UCfMIdADo6FQayQCOkLYGhrQ
UCmh9xLQU6JJgWys4HjkIcAg,UCBLvUpsQXGZKAdVeg41WxKg
UCmh9xLQU6JJgWys4HjkIcAg,UCHpFyLQgg4h9VZuFyby7RbQ
UCbeeV3t-Mp8Kc9IfVutV2Gg,UCJS9pqu9BzkAMNTmzNMNhvg
UCGe9HT1iqay4dNvTVC3694Q,UCH61VpwvpBYKT5BpGNbMUQw
UCCMrgX54FdZ1tKfkHBcb5tQ,UCBIavWjO9be2rvYUoiEfcbg
UCAQtQhYPHkslielNswSMrYw,UC5mjAq3PgaWhwcRyun7gteQ
UC3YZBzqHfVCtwj2-IAXFj-w,UCO3gOWCjoz9aeXdSUt6Fhmw
UCfMgDw34gQ2cu2GfLAjMUjA,UCE_M8A5yxnLfW0KghEeajjw
UCvVv8fl2Xx4PnL5ZRDi_3DQ,UC1oPBUWifc0QOOY8DEKhLuQ
UCvVv8fl2Xx4PnL5ZRDi_3DQ,UCzbwNXFH7L75ffPd_zXV0Hw
UCvVv8fl2Xx4PnL5ZRDi_3DQ,UCwmCN8rXyMrCdqurLkgCl8w
UCvVv8fl2Xx4PnL5ZRDi_3DQ,UCL2DLwqqYxa0Q5DcGoQGbrw
UCvVv8fl2Xx4PnL5ZRDi_3DQ,UCE_M8A5yxnLfW0KghEeajjw
UCvVv8fl2Xx4PnL5ZRDi_3DQ,UC1JMhM9TJT7yMLx8ZtbDO8g
UCvVv8fl2Xx4PnL5ZRDi_3DQ,UCrXUsMBcfTVqwAS7DKg9C0Q
UCvVv8fl2Xx4PnL5ZRDi_3DQ,UCK8sQmJBp8GCxrOtXWBpyEA
UClvjPoW310xEZMFEodk0-DQ,UCqQ6BtItfK2FI3f4wubJmoA
UClvjPoW310xEZMFEodk0-DQ,UCoKXb95K5h3sME3c9OCBaeA
UClvjPoW310xEZMFEodk0-DQ,UCt30iKDSksaJ0hbd363ETfA
UClvjPoW310xEZMFEodk0-DQ,UCFBjsYvwX7kWUjQoW7GcJ5A
UClvjPoW310xEZMFEodk0-DQ,UCFo4kqllbcQ4nV83WCyraiw
UClvjPoW310xEZMFEodk0-DQ,UCF2Kl5aL-_vcwaNhUf7YqbA
UClvjPoW310xEZMFEodk0-DQ,UCrGPz6YlvFnNRx_TlheGjpw
UClvjPoW310xEZMFEodk0-DQ,UCg_m2ahbG9grCTh05T9kRog
UClvjPoW310xEZMFEodk0-DQ,UCH61VpwvpBYKT5BpGNbMUQw
UClvjPoW310xEZMFEodk0-DQ,UCMFDhI-zeWRzLMCdxFnlw9A
UClvjPoW310xEZMFEodk0-DQ,UCMsuwHzQPFMDtHaoR7_HDxg
UClvjPoW310xEZMFEodk0-DQ,UCt3cjuHrJRLAkmePjfvurmg
UClvjPoW310xEZMFEodk0-DQ,UCLsdm7nCJCVTWSid7G_f0Pg
UClvjPoW310xEZMFEodk0-DQ,UC0elp2101KAxbaAMzInGerA
UClvjPoW310xEZMFEodk0-DQ,UCl8E6NsjN979gbMBdztF48g
UClvjPoW310xEZMFEodk0-DQ,UCZf__ehlCEBPop-_sldpBUQ
UClvjPoW310xEZMFEodk0-DQ,UC59gHK7pW5W245V6ES9jQEQ
UClvjPoW310xEZMFEodk0-DQ,UCRQX-dpFt_osBpH71ItuuvA
UClvjPoW310xEZMFEodk0-DQ,UCxZ0BkYadR-0LtmkrHcFOvQ
UClvjPoW310xEZMFEodk0-DQ,UCWuqzdbBcHGAwaXFVHgoZAQ
UClvjPoW310xEZMFEodk0-DQ,UCpOjLndjOqMoffA-fr8cbKA
UClvjPoW310xEZMFEodk0-DQ,UCzDd3Byvt91oyf3ggRlTb3A
UClvjPoW310xEZMFEodk0-DQ,UCPyNsNSTUtywkekbDdCA_8Q
UClvjPoW310xEZMFEodk0-DQ,UCBOW9JS4366gwX_rFFgZNTw
UClvjPoW310xEZMFEodk0-DQ,UCibEhpu5HP45-w7Bq1ZIulw
UClvjPoW310xEZMFEodk0-DQ,UCqmWJJolqAgjIdLqK3zD1QQ
UClvjPoW310xEZMFEodk0-DQ,UCOjBG3Bu6sDxfGi15SMNF1Q
UClvjPoW310xEZMFEodk0-DQ,UC3-1iYGHfR43q_b974vUNYg
UClvjPoW310xEZMFEodk0-DQ,UCPKlrgZXnnb89nSeITvTdGA
UClvjPoW310xEZMFEodk0-DQ,UCBD4RO82lle5CyB_M9dtwzw
UCk9s1v2mtLBSwETXul6SPfQ,UCGvPg3YvF3UBVGxsjwkl02A
UCk9s1v2mtLBSwETXul6SPfQ,UCBOW9JS4366gwX_rFFgZNTw
UCyo3pur2ysQlftsNj5w2Ccg,UC1oPBUWifc0QOOY8DEKhLuQ
UCyo3pur2ysQlftsNj5w2Ccg,UCb9h8EpBlGHv9Z896fu4yeQ
UCyo3pur2ysQlftsNj5w2Ccg,UCGvPg3YvF3UBVGxsjwkl02A
UCyo3pur2ysQlftsNj5w2Ccg,UC25Ah0_XF2lOUwWV9VSfl2g
UCyo3pur2ysQlftsNj5w2Ccg,UC7I3QTra4_kC4TSu8f7rHkA
UCyo3pur2ysQlftsNj5w2Ccg,UCg4nOl7_gtStrLwF0_xoV0A
UCyo3pur2ysQlftsNj5w2Ccg,UCYuVuLCtgrkQ6znA_ShdvXA
UCXuVk5ADSS6ISY9IuvVo9Ng,UCQINXHZqCU5i06HzxRkujfg
UCXuVk5ADSS6ISY9IuvVo9Ng,UCJhjE7wbdYAae1G25m0tHAA
