,Source,Target
88,UCqmWJJolqAgjIdLqK3zD1QQ,UC9iY0ajaUPSBc0_tyoZleqw
89,UCqmWJJolqAgjIdLqK3zD1QQ,UCxairDZpr_PzbzIaGLv7Q2Q
90,UCqmWJJolqAgjIdLqK3zD1QQ,UCRAWk5rqZVEC_qUii-jdxhg
91,UCqmWJJolqAgjIdLqK3zD1QQ,UCQEvRjRH7GzM8X2jMIP429A
92,UCqmWJJolqAgjIdLqK3zD1QQ,UC1IBxJEfhdp6c_Z6cLg4Svg
93,UCqmWJJolqAgjIdLqK3zD1QQ,UCy0YgWM-nF-KrlDx_e1To2g
94,UCqmWJJolqAgjIdLqK3zD1QQ,UCS17iKEInkBuHkxtEcCnTTQ
95,UCqmWJJolqAgjIdLqK3zD1QQ,UCDK1sNpzd2tyB1xDPvyG83Q
96,UCqmWJJolqAgjIdLqK3zD1QQ,UCMutK6zOvD0EJuudaK9kOZw
97,UCqmWJJolqAgjIdLqK3zD1QQ,UCv7GWuOkNmdzlRoXJz05Fvw
98,UCqmWJJolqAgjIdLqK3zD1QQ,UC642pLj4GXSj-0Ybdx3ytmA
99,UCqmWJJolqAgjIdLqK3zD1QQ,UCkN9dNyAoK0aJljaGGvyzTw
100,UCqmWJJolqAgjIdLqK3zD1QQ,UCARnJuBeI-3HIF30J64fRuw
101,UCqmWJJolqAgjIdLqK3zD1QQ,UC_N4Vk8Rb1ulGMdT411hx9A
102,UCqmWJJolqAgjIdLqK3zD1QQ,UCpfSEgdN0vaR3Y5iBSgxE5Q
103,UCqmWJJolqAgjIdLqK3zD1QQ,UCYeEDmOpvEtnKM6KSSqC4UA
104,UCqmWJJolqAgjIdLqK3zD1QQ,UCxZ0BkYadR-0LtmkrHcFOvQ
105,UCqmWJJolqAgjIdLqK3zD1QQ,UCqD72KlQed6DB-cPEaEYdEg
106,UCqmWJJolqAgjIdLqK3zD1QQ,UCUluCQiCuIjUK1J1CIOAnQA
107,UCqmWJJolqAgjIdLqK3zD1QQ,UCc7sTHU50H2megQnY7xXe9g
108,UCqmWJJolqAgjIdLqK3zD1QQ,UCWOfTTUsPqdQzTdfZyA4DLw
109,UCqmWJJolqAgjIdLqK3zD1QQ,UCP-32CzsbLiiIb2LbYk8mZA
110,UCqmWJJolqAgjIdLqK3zD1QQ,UCPBH2bIHXIijK8BwumQyRiQ
111,UCqmWJJolqAgjIdLqK3zD1QQ,UCzPbdN7faDqi8r7KmAZ28JA
112,UCqmWJJolqAgjIdLqK3zD1QQ,UCySNyY7ZlIyIeQ0T_8ah4Vg
113,UCqmWJJolqAgjIdLqK3zD1QQ,UCye8PYMLvXg-h48lTPFwb2w
114,UCqmWJJolqAgjIdLqK3zD1QQ,UCw8JOTMz9DDIhW2qkxF893g
115,UCqmWJJolqAgjIdLqK3zD1QQ,UCIR2mQ77wHrLMreV45nYhgw
116,UCqmWJJolqAgjIdLqK3zD1QQ,UCkmv-aOu7RcheKnfqxaCaRQ
117,UCqmWJJolqAgjIdLqK3zD1QQ,UC4b_q9SAlI4AmGFk4FcQQ6w
118,UCqmWJJolqAgjIdLqK3zD1QQ,UCW_Sl9toAKfgAe8HVxylUOA
119,UCqmWJJolqAgjIdLqK3zD1QQ,UC4j8FiBPIbCe3CZCNhUk4wQ
120,UCqmWJJolqAgjIdLqK3zD1QQ,UCtnwOKbQ_L9tGSJUoOMY93Q
121,UCqmWJJolqAgjIdLqK3zD1QQ,UCQ_MqAw18jFTlBB-f8BP7dw
122,UCqmWJJolqAgjIdLqK3zD1QQ,UCgeaC4OEk0t54m2hWQtjjIw
123,UCqmWJJolqAgjIdLqK3zD1QQ,UC4R8DWoMoI7CAwX8_LjQHig
124,UCqmWJJolqAgjIdLqK3zD1QQ,UCpGpA7mSYmNJjLiJxKso5QA
125,UCqmWJJolqAgjIdLqK3zD1QQ,UCJZVj2iBrdvbNc416i0V-UA
126,UCqmWJJolqAgjIdLqK3zD1QQ,UCzDd3Byvt91oyf3ggRlTb3A
127,UCqmWJJolqAgjIdLqK3zD1QQ,UCUnLtMTXZfrSeTJfO-N5NfA
128,UCqmWJJolqAgjIdLqK3zD1QQ,UCPqjfNoINN8k7KHnkHFDGcA
129,UCqmWJJolqAgjIdLqK3zD1QQ,UCY38LWW7KUNMy7puTiuayqQ
130,UCqmWJJolqAgjIdLqK3zD1QQ,UCrwmBFoVqKHwqPtSLT63pUQ
131,UCqmWJJolqAgjIdLqK3zD1QQ,UCscvIhJcR3QW0zqbp6650fA
132,UCqmWJJolqAgjIdLqK3zD1QQ,UCpZwrtcPizMdC4rlbGDZOKg
133,UCqmWJJolqAgjIdLqK3zD1QQ,UCsVtT0DHmb5GXCZZ7-4PRhg
134,UCqmWJJolqAgjIdLqK3zD1QQ,UC_RNTt0woXncVfZMmjK9swA
135,UCqmWJJolqAgjIdLqK3zD1QQ,UCPyNsNSTUtywkekbDdCA_8Q
136,UCqmWJJolqAgjIdLqK3zD1QQ,UCBOW9JS4366gwX_rFFgZNTw
137,UCqmWJJolqAgjIdLqK3zD1QQ,UC-9MTRn-MfAMGnocgvvPMyg
138,UCqmWJJolqAgjIdLqK3zD1QQ,UCdH-QP5bxp2ajO0aJFBv3Yw
139,UCqmWJJolqAgjIdLqK3zD1QQ,UCY26Btncviof0Z3U_jx8nfg
140,UCqmWJJolqAgjIdLqK3zD1QQ,UC_GtZspjzZia_JQOMq7k-LQ
141,UCqmWJJolqAgjIdLqK3zD1QQ,UC0zArNuGZKdvzSkfHbR9yLA
142,UCqmWJJolqAgjIdLqK3zD1QQ,UCCUUuxiedzRwJz1_na1zc1w
143,UCqmWJJolqAgjIdLqK3zD1QQ,UCDYj0iXVuKwd4bf9GSKgrfw
144,UCqmWJJolqAgjIdLqK3zD1QQ,UCwTtaQFxb72DK7rTP7ltfiA
145,UCqmWJJolqAgjIdLqK3zD1QQ,UC2lJYodMaAfFeFQrGUwhlaQ
146,UCqmWJJolqAgjIdLqK3zD1QQ,UCH-wVHHDDrpt5W59UUPJvXA
147,UCqmWJJolqAgjIdLqK3zD1QQ,UC9Ije5dQVFx9uTGddG_U5XA
148,UCqmWJJolqAgjIdLqK3zD1QQ,UCX2uO4JT1uE0WOJBLBX0IpQ
149,UCqmWJJolqAgjIdLqK3zD1QQ,UC3LAEwEhZ0Yn3l4-WatZo2Q
150,UCqmWJJolqAgjIdLqK3zD1QQ,UCME18URl_IsSr1pVLHmuejA
151,UCqmWJJolqAgjIdLqK3zD1QQ,UCtBJX3sV2-5GXBujAtuT58g
152,UCqmWJJolqAgjIdLqK3zD1QQ,UCQVhrypJhw1HxuRV4gX6hoQ
153,UCqmWJJolqAgjIdLqK3zD1QQ,UCUHW94eEFW7hkUMVaZz4eDg
154,UCqmWJJolqAgjIdLqK3zD1QQ,UCeTCw2JaGIP1W1uva6eSVQg
155,UCqmWJJolqAgjIdLqK3zD1QQ,UCFZFItz9T36thf4kQLo0LVg
156,UCqmWJJolqAgjIdLqK3zD1QQ,UC-kl8i6lq_ObZAn4kTL2WHA
157,UCqmWJJolqAgjIdLqK3zD1QQ,UCKxnXboujhwy7osAwu75-2w
158,UCqmWJJolqAgjIdLqK3zD1QQ,UC7PSS8ftzezh70ZDWRZzfVA
159,UCqmWJJolqAgjIdLqK3zD1QQ,UCeVfNbOctl0EXPZNXt4aRzw
160,UCqmWJJolqAgjIdLqK3zD1QQ,UCT5BVYrrhS7gD5xzloZ8FhA
161,UCqmWJJolqAgjIdLqK3zD1QQ,UCMNHreZZqcT4ZVZN_uQsbxQ
162,UCqmWJJolqAgjIdLqK3zD1QQ,UCjANqq_LsXC-OHugv8yAUtg
163,UCqmWJJolqAgjIdLqK3zD1QQ,UCXjTiSGclQLVVU83GVrRM4w
164,UCqmWJJolqAgjIdLqK3zD1QQ,UCsS4XYsLko8kI6tcVDDMrPg
165,UCqmWJJolqAgjIdLqK3zD1QQ,UCHGruBU_FEMjryIS3-RH9pQ
166,UCqmWJJolqAgjIdLqK3zD1QQ,UC2otzOMMLeJHZVwwyAQaA_w
167,UCqmWJJolqAgjIdLqK3zD1QQ,UCaZS509NGqGc5ue_vfGisFQ
168,UCqmWJJolqAgjIdLqK3zD1QQ,UChuoePcwLFLSc5a553kkhGA
169,UCqmWJJolqAgjIdLqK3zD1QQ,UCP6aw2-Afafmm0cPZ7pmYyQ
170,UCqmWJJolqAgjIdLqK3zD1QQ,UC-8-cxyElvXiW9SPBAkZgag
171,UCqmWJJolqAgjIdLqK3zD1QQ,UChwgNUWPM-ksOP3BbfQHS5Q
172,UCqmWJJolqAgjIdLqK3zD1QQ,UC82NEkDVsBe6nAPTgR8yy7w
173,UCqmWJJolqAgjIdLqK3zD1QQ,UCQkSmfjLdzcKA95jJwAYbSA
174,UCqmWJJolqAgjIdLqK3zD1QQ,UCMwwALHC4Cp2hCColKf-LKA
175,UCqmWJJolqAgjIdLqK3zD1QQ,UCOjBG3Bu6sDxfGi15SMNF1Q
176,UCqmWJJolqAgjIdLqK3zD1QQ,UC9YODErtodRY8hJV8YBP1Lw
177,UCqmWJJolqAgjIdLqK3zD1QQ,UCF1c5hS9DNg7A8QLpWxiBFw
178,UCqmWJJolqAgjIdLqK3zD1QQ,UCCV3RigKiLxFOqlYZcsq35w
179,UCqmWJJolqAgjIdLqK3zD1QQ,UCZRopgk2QgDgHMOGpJAQ4hg
180,UCqmWJJolqAgjIdLqK3zD1QQ,UCtrObbzVHcYjorFW2v9Encw
181,UCqmWJJolqAgjIdLqK3zD1QQ,UCOEv66G1hFW5P4ymboQOgJw
182,UCqmWJJolqAgjIdLqK3zD1QQ,UCrkqNT0_Fd5_TIWdjey6K0A
183,UCqmWJJolqAgjIdLqK3zD1QQ,UCBOXNFeszIpEe4jmLQ-n-Bw
184,UCqmWJJolqAgjIdLqK3zD1QQ,UCW_Qu__W3HWzCE630rvIZ7Q
185,UCqmWJJolqAgjIdLqK3zD1QQ,UCBLvUpsQXGZKAdVeg41WxKg
186,UCqmWJJolqAgjIdLqK3zD1QQ,UCQlgzAUA4O2yVgn8X8B5Xbw
187,UCqmWJJolqAgjIdLqK3zD1QQ,UCJX9e3CqTwp1qAWlwlvI6lg
188,UCqmWJJolqAgjIdLqK3zD1QQ,UCI5qMix97T3tVZfxmHObDjA
189,UCqmWJJolqAgjIdLqK3zD1QQ,UC6kSLiIgAcbXNSxf0JHjy5g
190,UCqmWJJolqAgjIdLqK3zD1QQ,UCaxwDBrgLmFQE_Eu3MxZrxw
191,UCqmWJJolqAgjIdLqK3zD1QQ,UC9hMno0XEMKLfmbfSUTUljg
192,UCqmWJJolqAgjIdLqK3zD1QQ,UCzSU4Vjk2VBJFHPvB5SJxHA
193,UCqmWJJolqAgjIdLqK3zD1QQ,UCZUPMvvW1ggn4gbSY741LdA
194,UCqmWJJolqAgjIdLqK3zD1QQ,UC95yR8Sk5cmPxd6qfmYYSMw
195,UCqmWJJolqAgjIdLqK3zD1QQ,UC0YewJU_GkRsZNdkOZz-h3g
196,UCqmWJJolqAgjIdLqK3zD1QQ,UCL-3q9TKxXvmlIntj4BQhwg
197,UCqmWJJolqAgjIdLqK3zD1QQ,UChAMBy8P-lvj__fdwZmOqGA
198,UCqmWJJolqAgjIdLqK3zD1QQ,UCvTmAJoJ_wK42bB3jO2j0sg
199,UCxl3AizmA_6YC4lpeycP8kA,UCTMRxtyHoE3LPcrl-kT4AQQ
200,UCxl3AizmA_6YC4lpeycP8kA,UCPeqn-QKH3q0MpLhyB8tXRA
201,UCxl3AizmA_6YC4lpeycP8kA,UC_x5XG1OV2P6uZZ5FSM9Ttw
202,UCxl3AizmA_6YC4lpeycP8kA,UC0IGLahVxVjdjhw3z_insRg
203,UCxl3AizmA_6YC4lpeycP8kA,UCTnRxVUPssiL7H29ON07t_Q
204,UCxl3AizmA_6YC4lpeycP8kA,UCfSbw7q3iYdke6MFtf3NYqw
205,UCxl3AizmA_6YC4lpeycP8kA,UCYeTM1MRopdvxbILL-rJwjw
206,UCxl3AizmA_6YC4lpeycP8kA,UCDwLb8FClxNiMa7w6dCO7PQ
207,UCxl3AizmA_6YC4lpeycP8kA,UCdc_SRhKUlH3grljQXA0skw
208,UCxl3AizmA_6YC4lpeycP8kA,UCL8ZULXASCc1I_oaOT0NaOQ
209,UCxl3AizmA_6YC4lpeycP8kA,UCZ38e7u1XycAlKmWYToHubg
210,UCxl3AizmA_6YC4lpeycP8kA,UCPBJwCY7oo_E-PdQ-QTfyGg
211,UCxl3AizmA_6YC4lpeycP8kA,UCOKD0SOVJwysY3waYgIqgag
212,UCxl3AizmA_6YC4lpeycP8kA,UCK8sQmJBp8GCxrOtXWBpyEA
213,UCxl3AizmA_6YC4lpeycP8kA,UCBmwzQnSoj9b6HzNmFrg_yw
214,UCxl3AizmA_6YC4lpeycP8kA,UCmFFQ8yiTPpeI4p0ktO8OCQ
215,UCxl3AizmA_6YC4lpeycP8kA,UCPKlrgZXnnb89nSeITvTdGA
216,UC8g17oXkRt8buwQL8GU-NSw,UCljYHFazflmGaDr5Lo90KmA
217,UC8g17oXkRt8buwQL8GU-NSw,UC4HCI_GJ2ZsueOlqgjApnFw
218,UC8g17oXkRt8buwQL8GU-NSw,UC9WJo5ZJVXMZiA5XV2jLx5Q
219,UC8g17oXkRt8buwQL8GU-NSw,UCqRV_ZIQhVKfxG1_WkNiRbg
220,UC8g17oXkRt8buwQL8GU-NSw,UCmSl4E0Jy6cxV4b1CH8HGvQ
221,UC8g17oXkRt8buwQL8GU-NSw,UCMsuwHzQPFMDtHaoR7_HDxg
222,UC8g17oXkRt8buwQL8GU-NSw,UC46u5qG6vqDdrNYgqRVvq3Q
223,UC8g17oXkRt8buwQL8GU-NSw,UC6gFELhUs82GNPZ7-cKWqaQ
224,UC8g17oXkRt8buwQL8GU-NSw,UCfdFNsR_tvF8bwp0KhMaJZQ
225,UC8g17oXkRt8buwQL8GU-NSw,UCyX-DDFuViqfBdngSXP1dBA
226,UC8g17oXkRt8buwQL8GU-NSw,UC_sxCGl2slqyAj9i26KLKuA
227,UC8g17oXkRt8buwQL8GU-NSw,UC9JqSO9LR3V6ljBXHv4E7qg
228,UC8g17oXkRt8buwQL8GU-NSw,UCxBR2bnAFAavDHpHtQrTA9Q
229,UC8g17oXkRt8buwQL8GU-NSw,UC_d6-gLoY_f_4JXQJxEaZdw
230,UC8g17oXkRt8buwQL8GU-NSw,UCGhudK3AIG152KrfURCSb2Q
231,UC8g17oXkRt8buwQL8GU-NSw,UCFDOXTSVu6oBXJciSTiqJ1w
232,UC8g17oXkRt8buwQL8GU-NSw,UCHFvKf-ATrhs3jbjj793N6w
233,UC8g17oXkRt8buwQL8GU-NSw,UCTW2tw0Mhho72MojB1L48IQ
234,UC8g17oXkRt8buwQL8GU-NSw,UCQ_MqAw18jFTlBB-f8BP7dw
235,UC8g17oXkRt8buwQL8GU-NSw,UCzDd3Byvt91oyf3ggRlTb3A
236,UC8g17oXkRt8buwQL8GU-NSw,UCPyNsNSTUtywkekbDdCA_8Q
237,UC8g17oXkRt8buwQL8GU-NSw,UCBOW9JS4366gwX_rFFgZNTw
238,UC8g17oXkRt8buwQL8GU-NSw,UCqmWJJolqAgjIdLqK3zD1QQ
239,UC8g17oXkRt8buwQL8GU-NSw,UC2otzOMMLeJHZVwwyAQaA_w
240,UC8g17oXkRt8buwQL8GU-NSw,UCMMBGMjrrWcRZmG_lW4jC-Q
241,UC8g17oXkRt8buwQL8GU-NSw,UC82NEkDVsBe6nAPTgR8yy7w
242,UC8g17oXkRt8buwQL8GU-NSw,UCVPz_nauEJpqPxxvYiOpCHQ
243,UC8g17oXkRt8buwQL8GU-NSw,UCrkqNT0_Fd5_TIWdjey6K0A
244,UCCdskievdAtH6AtPeEfTqEg,UCYbK_tjZ2OrIZFBvU6CCMiA
245,UCCdskievdAtH6AtPeEfTqEg,UCG08EqOAXJk_YXPDsAvReSg
246,UCCdskievdAtH6AtPeEfTqEg,UCQArZVLg7Omzg4cBReJTS3w
247,UCCdskievdAtH6AtPeEfTqEg,UCmrZx6L5NT_onReOmWhO3ug
248,UCCdskievdAtH6AtPeEfTqEg,UCrkqNT0_Fd5_TIWdjey6K0A
249,UCOMR2-UBjo3JIrlwcIoljcQ,UC_x5XG1OV2P6uZZ5FSM9Ttw
250,UCOMR2-UBjo3JIrlwcIoljcQ,UCd6MoB9NC6uYN2grvUNT-Zg
251,UCOMR2-UBjo3JIrlwcIoljcQ,UCJS9pqu9BzkAMNTmzNMNhvg
252,UCOMR2-UBjo3JIrlwcIoljcQ,UC1Q_HULOL0g1mXEnTnTC6fw
253,UCOMR2-UBjo3JIrlwcIoljcQ,UCm5dtCJ8ZgEMl0t1_oxsapA
254,UCOMR2-UBjo3JIrlwcIoljcQ,UCtpJJpXnmHgI6ecoz-KyB5w
255,UCOMR2-UBjo3JIrlwcIoljcQ,UCxl3AizmA_6YC4lpeycP8kA
256,UCTnRxVUPssiL7H29ON07t_Q,UC6KUvtitNkyAZdJpR03DAHg
257,UCTnRxVUPssiL7H29ON07t_Q,UCK1HgDhsRulLj-pWi8XrqIA
258,UCTnRxVUPssiL7H29ON07t_Q,UCcW-VX_8pk73w6NYnG7DenQ
259,UCTnRxVUPssiL7H29ON07t_Q,UCsRM0YB_dabtEPGPTKo-gcw
260,UCTnRxVUPssiL7H29ON07t_Q,UCvffIPswBAz2PcxNK7k5bpg
261,UCTnRxVUPssiL7H29ON07t_Q,UCf2qcg2_6N5ltXnqu1-4Fmg
262,UCTnRxVUPssiL7H29ON07t_Q,UC_x5XG1OV2P6uZZ5FSM9Ttw
263,UCTnRxVUPssiL7H29ON07t_Q,UCGGcpFh0xBuBLAX1yf6_vEg
264,UCTnRxVUPssiL7H29ON07t_Q,UCrT4zw4tUD83fzmuC5Adk1Q
265,UCTnRxVUPssiL7H29ON07t_Q,UCwtnkRZcvL4bfopzJ-Von8Q
266,UCTnRxVUPssiL7H29ON07t_Q,UCsT0YIqwnpJCM-mx7-gSA4Q
267,UCTnRxVUPssiL7H29ON07t_Q,UCmhkGPxXQwZlvvwhvN9Dl5g
268,UCTnRxVUPssiL7H29ON07t_Q,UCKeF6q0ILmkewuatBhh1DTg
269,UCTnRxVUPssiL7H29ON07t_Q,UCMtFAi84ehTSYSE9XoHefig
270,UCTnRxVUPssiL7H29ON07t_Q,UCGlWnxRgmii2-InQLp8HmiA
271,UCTnRxVUPssiL7H29ON07t_Q,UCCi05g5pfYMuq4OeGGvHsIg
272,UCTnRxVUPssiL7H29ON07t_Q,UCw4tBhWrt-NPqrcyY3Q8Xog
273,UCTnRxVUPssiL7H29ON07t_Q,UCYeTM1MRopdvxbILL-rJwjw
274,UCTnRxVUPssiL7H29ON07t_Q,UCBJycsmduvYEL83R_U4JriQ
