Id,Label,description,publishedAt,viewCount,subscriberCount,hiddenSubscriberCount,videoCount
UCMJsF7fGuFUybKLjk7HqhfA,まぐにぃチャンネル,"アウトドア、ガジェット大好きおじさんまぐにぃの""メイン""チャンネルです。

親子でワイワイ見て頂ける動画作りを心がけ、主にアウトドアの動画をあげています。
更新頻度は週末を心がけつつ、週間1～4本。

今更新してるコンテンツ

・キャンプ動画（UUUMキャンプ部やソロキャンプ）
・アウトドアグッズレビュー
・キャンプめし
・ツーリング
・アウトドア目線iPhone関連（また動画出したい）
※コロナが落ち着いたらやりたいことが沢山あります！！

プロフィール

クリエイター名：まぐにぃ
※元まぐろ屋さんだから

本名：井上孝司（いのうえこうじ）

年齢：38歳

生年月日：1982年11月6日

出身：大阪

血液型：A型

星座：さそり座

身長：180ｃｍ

趣味：家族・キャンプ（エンジョイ勢）・車（エブリイ DA17V）・バイク（ハンターカブ CT125）・ゲーム・家族

特技：笑うこと

資格：特殊小型船舶免許・普通自動車運転免許・中型自動二輪免許・第二種電気工事士・調理師

所属：UUUM

☆ゲーム実況チャンネル▷ https://www.youtube.com/channel/UCMP7QuS4suoONg47Nbi-wrg

☆まぐにぃ一家のチャンネル(お知らせ的なのは主にここ)▷  https://www.youtube.com/channel/UCbrjGC0l1tzJ5Apet7TeJ-A

☆Twitter▷ https://twitter.com/maguro29

チャンネル登録よろしくおねがいします！！
",2012-05-19T13:46:44Z,28606836,101000,False,1517
UCMAHVVwMNpYk3S2alJpBIPA,プログラミングが好きな人,"このチャンネルはプログラミングのことだけを配信します。
動画は全てコメント無効にしています。",2019-12-23T12:48:54.225425Z,91,0,False,2
UCmrZx6L5NT_onReOmWhO3ug,ひろはす ゲームクリエイター養成所,"🎮ひろはすは”ゲームクリエイター”を増やしたい🎮

このチャンネルはゲーム業界歴約２０年の私が、ゲームクリエイターになりたい人や個人でゲームを作っていきたい人、ゲーム会社に就職・転職したい人のために、開発・制作のノウハウや売上の伸ばし方、企画やプログラムのコツ、勉強法など様々な情報を語っていくチャンネルです。

チャンネル登録よろしくお願いします！
⭐ひろはすの他のチャンネル
ひろはす ゲームグラフィック研究所
https://www.youtube.com/channel/UCWpkVWp9-BlcacwFfv4liHg
デザイナー向けに３D、２D問わず様々なゲームのグラフィックに関する情報やノウハウを発信するチャンネル

ひろはす ゲーム雑談所
https://www.youtube.com/channel/UCTX8yV1KT3y9MXjFdlyijjA
ゲーム会社時代の話やゲーム業界の裏話など主に雑談メインのチャンネル

⭐プロフィール
地方の山奥に生まれる、幼少時の最高の娯楽は木登り。
ファミコンのスーパーマリオブラザーズに出会った瞬間木登りはオワコンに、そのままゲームクリエイターを目指し始める。
小学生から個人でゲーム開発を始める。
専門学校卒業後ゲーム会社にグラフィックデザイナーとして就職。
10年間サラリーマンとしてゲームを作った後独立して再び個人でゲームを作り始める。
6年後平均生涯収入を稼ぎ終えたため仕事としてゲームを作ることをやめる。
現在は趣味でゲームを作りながらゲームクリエイターになりたい人を応援する方法を模索中。

⭐Twitterでも情報発信してます。
https://twitter.com/hirohasusan/

2020/01/04 最初の動画を投稿
2020/02/06 チャンネル登録者100人
2020/02/16 チャンネル登録者500人
2020/03/02 チャンネル登録者1000人
2020/06/03 チャンネル登録者5000人
2020/09/16 チャンネル登録者1万人

※現在仕事の依頼は全てお断りしております。",2019-11-19T06:24:14.457664Z,999253,16500,False,146
UCj3K2Xy0nQr3Jdc0nd-8zQw,ゲヱム道館 Gamedokan,"ゲームを作る事の楽しさ、完成した達成感を、ゲームプログラミングがわかる人も、わからない人も、みんなで共有するチャンネルです。

【ゲヱム道館】http://gamedokan.web.fc2.com/
【GPU】http://gameprogrammingunit.web.fc2.com/
【ニコニコミュニティ】http://com.nicovideo.jp/community/co2646362/
【Twitter】https://twitter.com/gamedokan/",2015-02-04T07:40:48Z,2012146,23700,False,254
UCX1xppLvuj03ubLio8jslyA,HikakinGames,"HikakinGamesはヒカキンのゲーム実況チャンネルです。

◆プロフィール◆
YouTubeにてHIKAKIN、HikakinTV、HikakinGames、HikakinBlogと
４つのチャンネルを運営し、動画の総アクセス数は100億回を突破、
チャンネル登録者数は計2000万人達成。
YouTubeタレント事務所uuum株式会社ファウンダー兼最高顧問。",2013-08-17T07:51:47Z,5551492857,4970000,False,1655
UCJ88i6vS6MYQ9_CJ6sa5Qvw,ヤミタケ プログラミング,"YamitakeTVはヤミタケが面白いことをするチャンネルです。
ギター弾いたり ミニ四駆したり、ゲーム実況したり、ドローン飛ばしたり、プログラミング生放送したり やりたいことをやっていきます。


◆プロフィール◆
主にRailsプログラマです。フリーランスです。楽しいことはなんでもトライしたいタイプ。
趣味はゴルフ、銭湯・温泉。",2009-12-23T16:10:18Z,65476,229,False,322
UC762hVAXr_ioBklzhzhlQfw,徳島の子どもプログラミング教室 ぜろいちニッティング,"徳島市沖浜町にある、子ども向けプログラミング教室です。scratchというプログラミング言語を使って、子どもとプログラミングについて学んでいます。scratchで制作したゲームや、マインクラフトの攻略動画、プログラミング教育について（保護者向け）などをアップしていきます！ 無料体験教室もしています。無料体験のお申込みやお問い合わせは、ウェブサイトからお願いいたします。

ウェブサイト：https://medium.com/01knitting
Facebook：https://www.facebook.com/01knitting
Twitter： @01knitting",2017-02-07T00:26:14Z,1528,7,False,7
UCWpEgWXDh68RWWMfGlWK4FA,キッズ・プログラミング教室 KIDSPRO,幼児、小学生～大人までを対象としたキッズ・プログラミング教室。KIDSPROオリジナルのカリキュラムでワンランク上のプログラミングを学び、AI時代に大切な「創造力」や「自分の考えを形にする力」が身につきます。スクラッチ3.0(Scratch 3.0)と一緒に、レゴWeDo、レゴブースト、スマホセンサー、Makey Makeyなどのロボット工学を追加料金なしで学べるのも特徴です。,2017-03-03T05:23:10Z,233306,783,False,206
UCUUekIrulAiJnUOawqBRwZQ,東映アニメーションミュージアム公式YouTubeチャンネル,"東映アニメーションのYouTube公式チャンネルです。
This is the official site in YouTube of TOEI ANIMATION.


東映アニメーション作品配信サイト
「東映アニメオンデマンド」
https://taod.jp/


製作スタジオに併設されている展示施設
「東映アニメーションミュージアム」
https://museum.toei-anim.co.jp/",2016-01-07T00:46:59Z,202038365,617000,False,169
UC9WJo5ZJVXMZiA5XV2jLx5Q,吉田製作所,"■■お問い合わせ■■
各種お問い合わせはお問い合わせフォームよりお願いします。
https://netank.net/youtube-mail

商品提供、いわゆる企業コラボ、動画広告等はすべてお断りします",2018-03-01T13:13:19Z,244137326,717000,False,361
UCRAeL9NKNaj4i4EbLTiZmSg,プログラミングでゲームをツクル,"「お子さんにプログラミングを学習させたい！」
「小学校低学年だけど、出来るの？」
「プログラミングってそもそも何？」
「ゲームプレイをするなら、作る方もさせたい！」

そんな方に向けて、スクラッチでプログラミング学習動画を配信します。

先生と一緒に、6才のボクくんと11才の生徒くんがスクラッチでプログラミングを学習します。
ゲームプログラミングで楽しみながら、少しずつ分かるように作りますので、見ている人にも勉強になります。
真似してプログラミングしてみてください！

プログラミング学習チャンネル　「ツクル」
先生プロフィール
━━━━━━━━━━━━━━━━━━━━━
1979年沖縄県出身

22歳から沖縄、東京、香港でウェブデザイナーとして活動。
デザインだけでなく、ウェブサイトの設計、アナリティクス解析、デジタルマーケティングにも関わる。

20名の組織を150名へ拡大させる中、デジタル人材の不足を痛感。
2016年、転職しプログラミング学習事業を立ち上げる。
現在は、プログラミング学習のための一般社団法人を運営しながら、国立大学・私立大学でキャリアやマーケティングの教鞭を取りながら、デジタルマーケティング会社の経営にも携わる。

「遊んでいたら勉強になっちゃった」を目指して、日々改善中。
これまで教えた子供たちの数は、のべ10,000人を超える。
━━━━━━━━━━━━━━━━━━━━━

■プログラミング学習の特徴
スクラッチを使っています。
見る人が真似するだけでゲームを作ることが出来るように、動画を作っています。

プログラミングは写経と言われており、概念を理解するより取り敢えず、真似が有効です。
元々「学ぶ」という言葉は、「まねぶ」から来ています。

「プログラミングとは何か？」
「スクラッチで何が出来るのか」
「スクラッチの始め方」
「何をプログラミング出来るのか」
こういったことが分かってきます。",2016-08-24T09:41:46Z,59212,61,False,501
UCqs4i3ZzN-NXuKn2L8_m5VQ,えりんごプログラミング教室,"
チャンネル概要をご覧いただき、ありがとうございます！
エンジニア歴20年、エンジニア講師歴5年の えりんご です。

2020年4月より小学校でプログラミング教育が必修化しました。
このチャンネルでは、「子どもでも分かりやすい、プログラミング」をテーマに動画を発信しています。

・ブロックをつなげていくだけでプログラミングができるScratch(スクラッチ)
・自分で組み立てて、プログラミングで動かせるロボットのmbot(エムボット)

など、さまざまな動画を出していますので、ぜひお楽しみください！

現在100本投稿を目指して毎週投稿中！
今後も親子で一緒に楽しめる動画を投稿していきますので、チャンネル登録よろしくお願いいたします！
",2020-05-25T15:07:29.200897Z,955,74,False,13
UCUARkmYU3gZK7WueJ-GlGig,【ITすきま教室】渡辺さき,"▼ 【ITすきま教室】渡辺さきです。すきま時間でさくっと勉強できるIT国家資格のコンテンツを配信しています！
Twitter：@skwx / Instagram： @picopocos

▼お仕事のご依頼・相談のお問い合わせは、下記のフォームよりご連絡ください。
https://it-sukima.com/contact/
",2012-06-14T15:52:18Z,1767901,32600,False,90
UCmD3ZX3hXhihuzVRVe5o27g,トレトレチャンネル,トレトレ店長のヒマつぶしチャンネルです。,2017-05-17T10:33:13Z,57422815,174000,False,196
UCMMjv61LfBy5J3AT8Ua0NGQ,エンジニアチャンネル,エンジニア・プログラマーになりたい方へ、プログラミングの学習方法・エンジニア転職・キャリア戦略・IT業界の裏話などを発信しています,2019-09-07T01:49:40Z,5626820,90100,False,131
UC-koqSjj72-ami3skstkcMA,プログラミングゲーム入門「はまるチャンネル」,"この動画では、
プログラミングで簡単なゲームを作ることができることをご紹介しております。

発想力の強化や自律できる子に育ってもらうためのひとつの手段として
この動画を役立てて頂けますとこれ以上嬉しいことはありません。

＊Twitter　https://twitter.com/hamaru1001

＜ゾンビ感染ゲーム＞」
https://scratch.mit.edu/projects/416839822/
",2018-07-16T08:46:20Z,360,51,False,2
UCJsEBx7hV04Q02Yz9iAgXuQ,東京フリーランス,"こんにちは。フリーランスの羅針盤となるメディアサイト『東京フリーランス』です。 一線で活躍するフリーランスへのインタビュー / プログラミング等の学習コンテンツ / 現役弁護士による法律アドバイス / 便利なツールやサービス紹介 など、フリーランスの皆さんに役立つコンテンツを配信しています。

✅フリーランスのためのメディアサイト『東京フリーランス』
https://tokyofreelance.jp/

✅LINE＠：記事更新の通知や限定ニュースの配信はこちら
line://ti/p/@vux5063t

✅フリーランス同士の情報交換や交流ができる無料サロン『東フリサロン』はこちら
https://bit.ly/2w7wfnp",2019-04-10T12:25:11Z,2045796,39800,False,60
UCv-UKqSp_S9nrm2KWKk0dpw,本気のパソコン塾,"三浦宙也(Chuya Miura) 人生をもっと楽しくより豊かに. 

Twitter: https://twitter.com/honki_pc
Instagram: https://www.instagram.com/honkipc/
Facebook: https://www.facebook.com/honkipcofficial/
本気のパソコン塾: https://honki-pc.jp/",2016-04-25T14:04:27Z,3790381,37200,False,289
