Id,Label,description,publishedAt,viewCount,subscriberCount,hiddenSubscriberCount,videoCount
UC3LAEwEhZ0Yn3l4-WatZo2Q,えっちゃんねる/悦子,"ボンボンTVえっちゃんから個人チャンネルえっちゃんねる/悦子（ #えっちゃんねる）の１人のYouTuberとして！
今後はこちらのチャンネルに注力して【好きを見つける・見つけられる】をモットーに
3/1~ 毎日18:00に動画を更新していきたいと思います！
このチャンネルは、私単体のメインチャンネルになります＞＜！

YouTubeとともに成長している私。
社会人生活始まってからというもの縁があってYouTuberになり、ずーっと一筋にやってきましたが
おかげさまで登録者数も個人で100万人が見えてきました！
恋人ができて、結婚して、そんな人生のlogでもあるYouTubeですがこれからも
みんなと一緒に成長して、様々なことにチャレンジして、世代を跨いで楽しい空間を作っていけたらと思います♪

もっと視聴者のみんなと近い存在になれる、そんな場にしていきたいので
一緒に楽しみましょう！

▽えっちゃんのSNS
Twitter：https://twitter.com/ecchan_bom2
Instagram：http://urx.blue/E0Sp

▽編集者O-LUHAくんのSNS
Twitter:https://twitter.com/o_luha

＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊

↓お仕事はこちらにメールでお問い合わせください↓
production.contact@bitstar.tokyo
チャンネル開設日：2018.02.17~",2011-12-20T13:18:23Z,415538633,760000,False,881
UCPyNsNSTUtywkekbDdCA_8Q,はなおでんがん,"どうもおはえりすめんてん、はなおです。おはえりすめんてんは
おはよう+ミカエリスメンテンの造語です。
uuumっぽく無いですが、uuumです。uuumの闇担当です笑
文系でも楽しめる理系動画をメインに
いろいろやってます。編集には定評があります。チャンネル登録よろしくお願いしますψ(｀∇´)ψ
2017年6月1日急上昇1位、登録者増加数日本1位に輝きました！

☆twitterフォローお願いします(^^)→https://twitter.com/hanao87_0",2014-11-27T13:34:05Z,867249732,1680000,False,700
UC8g17oXkRt8buwQL8GU-NSw,ラムダ技術部 / Yoidea,"主に技術系の真面目な動画や不真面目な動画を投稿しています。
不真面目な動画の方が伸びるので多めかもしれません。
プログラミングや電子工学、数学などの理系科目に興味を持つきっかけになれると嬉しいです。

📅スケジュール
毎週土曜日18時に動画を投稿します（ベストエフォート）

🔗リンク
Twitter: https://twitter.com/yoidea
TikTok: https://www.tiktok.com/@yoidea
プロフィール: https://ラムダ.com
サブチャンネル: https://www.youtube.com/channel/UC1Qw9PaGqegYFznDNphh2Yg

📧連絡先
お仕事などのお問い合わせ: info-cn@anymindgroup.com
リクエストフォーム: https://ラムダ.com/videos

当チャンネルは、Amazon.co.jpを宣伝しリンクすることによってサイトが紹介料を獲得できる手段を提供することを目的に設定されたアフィリエイトプログラムである、Amazonアソシエイト・プログラムの参加者です。",2015-03-08T07:21:31Z,12780340,123000,False,97
UCMFDhI-zeWRzLMCdxFnlw9A,もえりんちゃんねる！,"今日も元気に姫路城、もえりんです！
ゆるめのオールジャンル動画やゲーム実況動画を
日々アップしています(ृ ु ´灬`)ु🌸

見ている方にほっこりしてもらえるような
ゆるっと楽しいチャンネルを目指して頑張ります！🍵

よかったらチャンネル登録よろしくお願いします！


■Twitter→https://twitter.com/mms319319
■Instagram→https://www.instagram.com/moerinch/
■お問い合わせ→works@game8.jp",2016-05-21T13:32:16Z,138271648,739000,False,720
UCJhjE7wbdYAae1G25m0tHAA,Cafe Music BGM channel,"We are making Cafe music.
All songs original songs. We play all the songs.


📜 What is BGMC?
Morning.
Gentle light that shines through the blinds
One glass of water after waking up
The tender breeze from the window that we feel with all our body

These things are too ordinary in everyday life to be conscious.
But we can't live even if one of them is missing.
""BGMC - BGM channel"" has been providing music, hoping to be like them.

Though it is colorless and transparent, we want to make the listener's daily life as colorful as possible.
That is the essence of the music we deliver.

Light, water, wind, and BGMC
A new value for music.",2014-11-05T23:27:11Z,809226176,2730000,False,1349
UC1oPBUWifc0QOOY8DEKhLuQ,avex,avex groupの最新Music VideoはYouTubeのavex Channelで！,2008-09-04T16:53:18Z,8849668734,5500000,False,14845
UCGvPg3YvF3UBVGxsjwkl02A,やっちゃんねる,"はじめまして。やっちゃんねるです！

結婚できない独身46才の日常や、経験をもとにした色々な経験談、ソロキャンプ、グルメ旅などを動画にしています。

一息つきたい時、疲れた時などに、癒され・楽しめる動画を目指して、作っています。
経験談は、一般論ではなく、経験に基づいた視点から話をするようにしています。

コメントがあれば、お気軽に投稿してくださいませ。

共感したり、面白いなと感じたらチャンネル登録もお願いします。

●ラジオvoicyでは、日々思ったことや考えたこと、また人生や生き方について、配信しています。
https://voicy.jp/channel/1400

●コメントしずらい相談などがあれば、ツイッターかインスタでメッセージ頂ければ、できる範囲で回答させていただきます。
ツイッター：https://twitter.com/yachannel99
インスタ：yachannel99　で検索すると出てきます

（ツイッターは、たまにつぶやく程度で、インスタは、ほとんど投稿していませんが、メッセージは毎日見ています。）

●ビジネスに関係するご連絡は下記までお願いします。
diet.yasuharu@gmail.com

生きにくい世の中ですが、一緒に頑張っていきましょう！",2020-03-10T22:34:26.452886Z,28164996,143000,False,98
UCWEzj6G0IY3AEB5kc63rhcw,suzusukeのプログラミング教育,micro:bitやScratchなどを活用したプログラミング教育について、動画で発信していきます！,2019-08-13T22:56:43Z,823,43,False,2
UC7I3QTra4_kC4TSu8f7rHkA,マコなり社長,"明日から仕事・人生に役立つ話を出来る限り、分かりやすく短く配信していきます！

これから「もっと活躍したい！」「成長したい！」と思っているビジネスマン・学生の方に特におすすめです。

本業は社員500名規模のテクノロジー教育の社長です。

22歳で起業してこれまで成功ばかりではありませんでした。
事業は撤退、借金を背負い、仲間もみんな辞めたこともあります。

でも、失敗した分だけ、人一倍多くのことを学ぶことができました。

現在は、未経験からエンジニアになる日本一のスクールを運営しています。
年商は数十億円規模。前年比、200%以上の成長をしています。

私の望みは一つ「幸せに生きる人が増えること」です。そういった機会をつくることが私にとっては何よりも幸せで楽しいことです。

私の経験・知見を多くの人に還元したいと思いYouTubeをはじめました。
これまで知らなかったやり方・考え方を知ることで、成功体験を得ていただきたいと思っています。

もちろん私も完全な人間ではありません。
みなさんと一緒に学びあい、成長していけるとうれしいです。


■【実績No.1/日本最大級】テックキャンプ エンジニア転職
https://tech-camp.in/expert 
↑完全オンラインで挫折せず学べます

【マコなり社長のプロフィール】
■本名
真子就有(まこゆきなり)

■生年月日
1989/9/18

■所属
株式会社div 代表取締役/ Founder

■趣味
バスケ/ランニング/アニメ/映画

■会社のコーポレートサイト
https://di-v.co.jp/


■YouTubeビジネス関係のお問い合わせ（企業案件・コラボ等）
https://forms.gle/YWXVuj9KrCKAB5ZE9

■動画制作
原稿：マコなり社長
アートディレクション：堀井拓也  https://twitter.com/holy_1008
編集・サムネイル：マコなり社長監修のもとスタッフが作成",2018-11-21T07:52:49Z,131880663,897000,False,289
UCvjgXvBlbQiydffZU7m1_aw,The Coding Train,"All aboard! The Coding Train is on its way with creative coding video tutorials on subjects ranging from the basics of programming languages like JavaScript to algorithmic art, machine learning, simulation, generative poetry, and more. Choo choo!",2006-07-03T18:24:29Z,78669322,1210000,False,1075
UCk9s1v2mtLBSwETXul6SPfQ,たっちゃんねる / 月収10万フリーランス,,2020-10-15T23:22:57.280007Z,2826,23,False,26
UCqmWJJolqAgjIdLqK3zD1QQ,予備校のノリで学ぶ「大学の数学・物理」,"予備校のノリで学ぶ「大学の数学・物理」のチャンネルでは
①大学講座：大学レベルの理系科目
② 高校講座：受験レベルの理系科目
の授業動画をアップしており、他にも理系の高校生・大学生に向けた情報提供を行っています

【お仕事のご依頼】はHPのContactからお願いします

【コラボのご依頼】はHPのContactからお願いします

【講義リクエスト】は任意の動画のコメント欄にて！

【チャンネル登録】はこちらから(今後も楽しく授業を受けよう！) https://www.youtube.com/channel/UCqmW...

【公式HP】はこちらから(探している講義が見つけやすい！) http://yobinori.jp/ 

【Twitter】はこちらから(精力的に活動中！！) http://twitter.com/Yobinori

【Instagram】はこちらから(たくみの日常が見れます(?)) https://www.instagram.com/yobinori",2017-07-02T07:56:19Z,89636161,595000,False,589
UCQ_MqAw18jFTlBB-f8BP7dw,QuizKnock,東大クイズ王・伊沢拓司を中心としたメンバーが、ガチンコクイズや盛り上がるゲーム、激ムズ入試問題など様々な無理難題に対し、頭脳と根性で挑戦していくチャンネルです。勉強動画もあるよ！,2017-04-07T01:22:49Z,1066423821,1550000,False,944
UCxl3AizmA_6YC4lpeycP8kA,Google Cloud Japan,,2010-01-19T01:01:49Z,2713616,16400,False,728
UC2otzOMMLeJHZVwwyAQaA_w,スーツ 背広チャンネル,参考になったコメント（論理的に説得力のあるもの、もしくは動画内で扱った内容に関する補足知識）には、私への好意の有無に関わらずいいね（ハート）を押しています）,2016-12-21T03:46:32Z,87288512,321000,False,766
UCqQ6BtItfK2FI3f4wubJmoA,1D&ゆーぽん,,2014-01-13T04:37:01Z,436170516,0,True,1566
UCxBR2bnAFAavDHpHtQrTA9Q,スーツ 交通 / Suit Train,主にＪＲなど鉄道の解説動画を投稿しており、景色や沿線にある名所のご案内、座席の構造、特急列車の歴史、旧世代の産業遺産など対象はさまざまです。鉄道マニアの方が一番の客層だと思いますが、実際にはそれだけを相手にすると獲得できる数字に限界がありますので、なるべく一般の方に動画を見て頂けるように、平易な解説で鉄道マニアの世界を覗けるような動画制作を心掛けています。活動に際しては各鉄道会社のご迷惑にならないことを第一としています。内容は以前より正確性を期すようにしていますが、多数の動画を日々投稿する必要があるため、完全な状態からは程遠いものです。誤った情報が含まれている可能性に十分ご留意頂きたいと考えています。有益な補足や指摘のコメントにはハートマークをつけますので、動画の内容を補完するものとして注目してみてください。,2010-03-06T09:30:48Z,306724395,614000,False,2126
UC0gOWBkEuF4EF3XAi-iA-nQ,Charan Po Rantan official,"[Charan-Po-Rantan officail YouTube channel]

唄とアコーディオンの姉妹ユニット
チャラン・ポ・ランタン のオフィシャルYouTubeチャンネルだヨ

Charan-Po-Rantan is a sister duo that has an ""exuberant, alternative-cabaret-meets-circus vibe"" as described by Wall Street Journal, comprised of Momo on vocals, and her older sister, Koharu on the accordion.

Charan-Po-Rantan
vocal:momo/accordion:koharu",2019-12-07T08:36:21.962725Z,3447086,39300,False,66
UCqD72KlQed6DB-cPEaEYdEg,あさぎーにょ,"あさぎーにょです。

【YouTuber/Artist】 

「へんてこポップ」をテーマにワクワクを届ける。

オリジナル楽曲、オリジナル服、空間プロデュースなど制作中。
ワクワクしたことを叶えていく私の毎日を見守ってもらいたいです！！


asaginyo.info@gmail.com

事務所に所属しておりません。

自分のワクワクする気持ちを大切に、まだ誰も見たことない新しいことに挑戦していきたいです。

This is Asaginyo.

We create a world view that can only be expressed as ""henteko pop"" as a visual work.

Travel · fashion · music · beauty · lifestyle · product introduction · sightseeing PR etc.

Please do not hesitate to contact us at the following e-mail address, such as work, request for cast, collaboration request etc!",2015-11-28T13:45:49Z,277305044,775000,False,1075
UCYZ5EsdIJNXOw2LwZxp7z_A,うかいゆう,"元Microsoftエンジニア - Minecraftの教育版プログラミング教育機能(Code Builder)やMinecraft Hour of Code、Office LensをはじめとしたOfficeの教育向け新製品のPMをやっていました。未踏スーパークリエータでもあります。
今は文部科学省で、プログラミング教育プロジェクトオフィサーをしていますが、YouTubeでの発信はすべて個人の意見です。
Twitter: https://twitter.com/ukkaripon",2010-10-03T09:40:15Z,120723,1200,False,10
UCu6KbndjYYr5jIcZxWJL4Bg,加藤忠宏,魅せる販促コンサルタント、中小企業診断士の加藤忠宏です。一眼レフ動画をつかって企業プロモーションを仕掛けています。http://www.katoken.gr.jp/です。,2011-10-06T14:00:52Z,6490290,6730,False,838
UCPKlrgZXnnb89nSeITvTdGA,星野源,"音楽家・俳優・文筆家。
2010年に1stアルバム『ばかのうた』にてソロデビュー。2016年10月にリリースしたシングル『恋』は、自身も出演したドラマ『逃げるは恥だが役に立つ』の主題歌として社会現象とも呼べる大ヒットを記録した。
2018年は国民的アニメ映画「映画ドラえもん のび太の宝島」の主題歌、挿入歌を担当。
そして、2018年12月にリリースしたアルバム『POP VIRUS』は、オリコン週間アルバムランキング、Billboard Japan Hot Albumsにおいて4週連続1位を獲得し、現在も大ヒットを記録中。
2019年2月から、自身初となる5大ドームツアー“星野源 DOME TOUR 2019『POP VIRUS』”を開催、日本人男性ソロアーティストとして5人目の快挙となる同ツアー全8公演のチケットはすべて即日完売、計33万人を動員した。3月10日の福岡 ヤフオク! ドーム公演を最後に、大盛況ののち全公演を終了した。
11月からは「Gen Hoshino POP VIRUS World Tour」と題し、ワールド・ツアーの開催も決定。11月23日の上海での公演を皮切りに、ニューヨーク、横浜、台北の4都市で計5公演を行う。",2015-05-08T03:39:24Z,662120985,1150000,False,54
UCLsdm7nCJCVTWSid7G_f0Pg,ABEMA【アベマ】公式,"テレビ&ビデオエンターテインメント「ABEMA」の公式YouTubeです。

■「ABEMA」について

「ABEMA」は、2016年4月に本開局した、テレビ＆ビデオエンターテインメントとして展開する動画配信事業。
緊急速報をはじめとした24時間放送のニュースのほか、オリジナルのドラマや恋愛リアリティーショー、アニメ、スポーツなど、多彩な番組をお楽しみいただけます。
また、オリジナルエピソード数は国内発の動画サービスで日本No.1（※1）を誇り、 総エピソ ード数は常時26,000本以上を配信。
登録は不要 で、スマートフォンやPC、タブレット、主要なテレビデバイスにも対応し、いつでもどこでも、様々なシチュエーションで利用することができます。
さらに、通信量を半分に削減可能な「通信量節約モード」や、放送中の番組を最初から視聴することができる「追っかけ再生機能」など、
利便性を高めるための取り組みも積極的に行っています。
（※1） 2020年4月時点、自社調べ",2016-02-26T15:08:09Z,399308474,1510000,False,1631
UCpOjLndjOqMoffA-fr8cbKA,水溜りボンド,"大学生２人がわざわざやるまでではないけど、なぜか気になることを毎日20時に投稿してます！
ジャンルは実験検証、都市伝説、ドッキリ、料理など！

ありがたいことに芸人さんと勘違いされますが一切芸人さんではございません。。しいて言えばお笑いが好きな大学生っていう程度です！少しでも興味を持っていただけたら是非チャンネル登録お願いします！！

2015年１月１日より動画投稿を開始
2015年１月２２日　：チャンネル登録者数１００人突破
2015年４月１０日　：おるたなチャンネルさんと初コラボ！

2015年４月２５日　：チャンネル登録者数１０００人突破

2015年８月１０日　：チャンネル登録者数１万人突破

2015年８月２６日　：第一回オフ会的単独ライブ開催
2015年１１月１３日：Fischer'sさんと初コラボ！
2015年１１月１９日：まいめんチャンネルさんと初コラボ！

2015年１１月２３日：チャンネル登録者数１０万人突破

2015年１２月２２日：アバンティーズさんと初コラボ
2015年１２月２５日：2015年最優秀新人賞受賞
2015年１２月３１日：でかきんさんと初コラボ！
2016年１月５日　　：第二回オフ会的単独ライブ開催
2016年１月２３日　：チャンネル登録者数２０万人突破
2016年２月２４日　：もるさんと初コラボ！
2016年２月２６日　：水溜りボンド2(さぶ)開設

2016年４月９日　　：チャンネル登録者数５０万人突破&サブチャンネル１０万人突破

2016年５月２１日　：トミックさんと初コラボ
2016年６月１０日　：ワクワクさん出演！！
2016年６月１３日　：きりざきえいじくんと初コラボ
2016年７月２３日　：でんじろう先生のお弟子さんに協力を得る！
2016年８月７日　　：ロンブー田村淳さんと番組にて共演！
2016年８月１２日　：へきトラはうすさんと初コラボ（地獄）

これからもまだまだ続いていきます！！",2014-10-06T16:18:37Z,3440171245,4270000,False,2240
UC1JMhM9TJT7yMLx8ZtbDO8g,Yuka Ohishi,"Hey, I'm Yuka! I live in Brooklyn NY with my husband Takeshi and my doodle Pino.
I make vlogs, tech reviews, and tutorials✨

ブルックリン在住の #週末クリエイター の Yuka です。
ガジェット紹介、旅Vlog、たまにチュートリアルもやってます。
是非チャンネル登録お願いします♡",2013-09-21T09:26:10Z,5991657,71400,False,286
UCg_m2ahbG9grCTh05T9kRog,デカキン Dekakin,"ブン！ハロー！YouTube!
どーも！デカキンです！
顔がヒカキンさんに似ていて体がデカイので、『デカキン』です！

大食いエンターテイメント系YouTuberとして活動しています！！！

北海道旭川出身で

小中高の教員免許とギネス世界記録を持っています。

身長178cm、体重135kg、バスト135cm、ウエスト135cm、ヒップ135cmです。

ツイッター、インスタもやってますので、ぜひそちらもよろしくお願い致します！！！


お仕事のご依頼はコチラ
dekakinwork@gmail.com 

　

【テレビ出演】
・NHK Eテレ 
『テストの花道 ニューベンゼミ』
・フジテレビ
『すぽると！』

【ラジオ出演】
・ニッポン放送
『ミュ～コミ+プラス』",2014-03-27T08:37:33Z,305614804,880000,False,802
UCfMIdADo6FQayQCOkLYGhrQ,JAXA | 宇宙航空研究開発機構,"宇宙航空分野の最新映像、プロジェクト紹介ビデオ、教育現場で使えるキッズコンテンツなど、JAXA（宇宙航空研究開発機構）の映像ソフトや観測映像を配信します。なお特に明記されたものを除き、公開している動画の著作権はJAXAが有しており、著作権法及び国際条約により保護されています。公開している動画へのご質問・利用にかかるご相談は、直接JAXA（ http://www.jaxa.jp/  ）へお問い合わせ下さい。

JAXA Channel offers video clips of its latest aerospace activities. The videos compiled by the JAXA (Japan Aerospace Exploration Agency) include not only cutting-edge activities but also project introductions, observation images and educational materials for kids. The copyright of all the movies published here belongs to JAXA unless otherwise stated. For inquiries about the movies, please directly ask JAXA ( http://www.jaxa.jp/index_e.html ).",2009-02-27T07:28:41Z,94561135,260000,False,1716
UCBOW9JS4366gwX_rFFgZNTw,パーカー / 大学生の日常,"基本的に大学ぼっちの様子を投稿しています

動画は再生リストにまとめているのでチェックして頂けると幸いです


ーーーSNSのご紹介ーーーー

Instagram
@paka_youtube

Twitter
@paka_youtube



緊急を要する場合や仕事の依頼は下記のメールアドレスへお願いします。


ーーー仕事用連絡先ーーー

paka_youtube@yahoo.co.jp


ーーーよくある質問ーーー

・スクショ使っていいですか？

悪意のない範囲でTwitter、インスタなど載せてもらって構いません。




ーーーチャンネルの歴史ーーー

2019/09/04登録者100人
2019/10/05登録者300人
2019/10/11登録者500人
2019/10/14登録者1000人
2019/10/18登録者2000人
2019/10/20登録者3000人
2019/10/23登録者5000人
2019/10/27登録者1万人
2019/11/04登録者2万人
2019/11/11登録者3万人
2019/11/18登録者4万人
2019/11/25登録者5万人
2019/12/03登録者6万人
2019/12/07登録者7万人
2019/12/08登録者8万人
2019/12/09登録者9万人
2019/12/10登録者10万人
2019/12/11スーツ背広チャンネルにて取り上げられる
2019/12/12急上昇2位&総再生1000万回
2019/12/13登録者15万人
2019/12/19登録者20万人
2020/01/30登録者30万人
2020/05/12登録者40万人
2020/06/25スーツさんとコラボ",2019-06-19T10:21:50Z,105604773,481000,False,248
