Source,Target
UCjVWC1qMPlB6KoeZ6GT5LTg,UC-YKdu2l7FkGAx8J9wHmnnA
UCjVWC1qMPlB6KoeZ6GT5LTg,UCi4Y7AVDkXiTcHIm-Y8xFtQ
UCjVWC1qMPlB6KoeZ6GT5LTg,UCAY-TPBUjB1Bulv23_V8XtA
UCjVWC1qMPlB6KoeZ6GT5LTg,UCoLAYd3nQ9KPwoUiQXul18g
UCjVWC1qMPlB6KoeZ6GT5LTg,UCEbzUv0SafIHGMVeAlooyZw
UCjVWC1qMPlB6KoeZ6GT5LTg,UCpMu_wI7lWhc7_eTTWAVj1A
UCjVWC1qMPlB6KoeZ6GT5LTg,UCZgfI8evkWNakxE3iKwHEJQ
UCjVWC1qMPlB6KoeZ6GT5LTg,UCyozPm6R4Afkwr_KTG0r62g
UCjVWC1qMPlB6KoeZ6GT5LTg,UCAGahxd8RZYa0XfvCtPy5ew
UCjVWC1qMPlB6KoeZ6GT5LTg,UC96iZspHm4nGyIUy4HNDjYA
UCjVWC1qMPlB6KoeZ6GT5LTg,UCRP_CG9VWSEfdCo1dJK1o6Q
UCjVWC1qMPlB6KoeZ6GT5LTg,UCXuPeH2BU9r_CA0-v_3zwtg
UCjVWC1qMPlB6KoeZ6GT5LTg,UCJpGwLuVYK9-IGkjl8u5E2A
UCjVWC1qMPlB6KoeZ6GT5LTg,UCnCipm5eDhDYDh5Cn0AJPyA
UCjVWC1qMPlB6KoeZ6GT5LTg,UCljQgtEUxsC2mlhfeRHbcNg
UCjVWC1qMPlB6KoeZ6GT5LTg,UCEojdIMF62_65_iYQsvF50Q
UCjVWC1qMPlB6KoeZ6GT5LTg,UCCGA-0J_hSxSDAvX3jOGd-Q
UCjVWC1qMPlB6KoeZ6GT5LTg,UClWCfrjyjNvHrpjHCr2Ub0Q
UCjVWC1qMPlB6KoeZ6GT5LTg,UCwCzpwUZBBPAvouKj31VRcw
UCjVWC1qMPlB6KoeZ6GT5LTg,UC6k00Pe_mRu3WkBdija9OQQ
UCjVWC1qMPlB6KoeZ6GT5LTg,UCDEX-WnwI3Bxj2bjjWAz_eQ
UCjVWC1qMPlB6KoeZ6GT5LTg,UCdHq3zq5Day21Tzq2z_gvtQ
UCjVWC1qMPlB6KoeZ6GT5LTg,UCf-MV_m2N5G9LqJgOSGK6Xw
UCjVWC1qMPlB6KoeZ6GT5LTg,UCaminwG9MTO4sLYeC3s6udA
UCjVWC1qMPlB6KoeZ6GT5LTg,UCmBaqGodI5aMWa9Yqcb69GA
UCjVWC1qMPlB6KoeZ6GT5LTg,UCJVhYVpUAhwjt0BnWjJ3rvw
UCjVWC1qMPlB6KoeZ6GT5LTg,UCc4TBuDQgjjGgo7BjxoPdVg
UCjVWC1qMPlB6KoeZ6GT5LTg,UCwDNo0lVXt5acvAD65sLXcw
UCjVWC1qMPlB6KoeZ6GT5LTg,UCruXb4k8u8wCzcTX1FrlFIA
UCjVWC1qMPlB6KoeZ6GT5LTg,UCbZIBWIHPZyr0tWXHIQMQfw
UCjVWC1qMPlB6KoeZ6GT5LTg,UCOIib687CvPbspbVsXimX6Q
UCjVWC1qMPlB6KoeZ6GT5LTg,UCPmmJ-Ab_wcSOj4XSt566JA
UCjVWC1qMPlB6KoeZ6GT5LTg,UCrXDLXqUG3ymE-AVjcSB5sw
UCjVWC1qMPlB6KoeZ6GT5LTg,UCX-1pyBRBMAQsHXeWzLQqnA
UCjVWC1qMPlB6KoeZ6GT5LTg,UCBkIkkDPlTc2gKUgMBpjPTg
UCjVWC1qMPlB6KoeZ6GT5LTg,UCmvnTb0rXQiSBWvnjnIhcDQ
UCjVWC1qMPlB6KoeZ6GT5LTg,UCA7eKOm-KmE8Z6VmZkEKlbg
UCjVWC1qMPlB6KoeZ6GT5LTg,UC473-b19PJItivntkmZO3tQ
UCjVWC1qMPlB6KoeZ6GT5LTg,UC1-4AnMxkLXLNL3-7UJ4KTQ
UCjVWC1qMPlB6KoeZ6GT5LTg,UC4jp4r3QhB0gpyytfQKZStg
UCjVWC1qMPlB6KoeZ6GT5LTg,UCUIGY0-aR_A3l4c67N_t4hA
UCjVWC1qMPlB6KoeZ6GT5LTg,UCO3mujH2PKj-dC1p8mO7NLw
UCjVWC1qMPlB6KoeZ6GT5LTg,UCbyVqTiZowF3wkW4X28_8yg
UCjVWC1qMPlB6KoeZ6GT5LTg,UCfHpB5meveoZRaPVT5ZmcEg
UCjVWC1qMPlB6KoeZ6GT5LTg,UCgAX70VN_Pnc4F8xU577t2w
UCjVWC1qMPlB6KoeZ6GT5LTg,UC_QSFfvxoXLI1eZmP1shaOg
UCjVWC1qMPlB6KoeZ6GT5LTg,UCE2VsLrDQmWNg1pFVPNaZhw
UCjVWC1qMPlB6KoeZ6GT5LTg,UCOm-dKAL1dWQb7-ZZfMZY6w
UCjVWC1qMPlB6KoeZ6GT5LTg,UCP_617wVctsA8XFeqEXD-iw
UCjVWC1qMPlB6KoeZ6GT5LTg,UCqyr-pk7f8TsgfRyKFyZCJw
UCjVWC1qMPlB6KoeZ6GT5LTg,UCWNfx3YFLf6jlGYOUSmRxyg
UCjVWC1qMPlB6KoeZ6GT5LTg,UCoXzpyXQCoGBtqHCuI5qlSg
UCjVWC1qMPlB6KoeZ6GT5LTg,UC-DNVtfyEZz7D_57191f5CA
UCjVWC1qMPlB6KoeZ6GT5LTg,UCZZ0UGjWsRdM8_5bsqtxYaQ
UCjVWC1qMPlB6KoeZ6GT5LTg,UCzEhaAwVi5jJ_q4d9D0ddXA
UCjVWC1qMPlB6KoeZ6GT5LTg,UCCuMNrJXSCHvbvOndXnn2EA
UCjVWC1qMPlB6KoeZ6GT5LTg,UCriHYAyE5JJZ_WHV27c81rA
UCjVWC1qMPlB6KoeZ6GT5LTg,UCDPh_8diFYMBUsOeJFwJlZg
UCjVWC1qMPlB6KoeZ6GT5LTg,UCQoHPMNJpuwM2xdjgsrmhsw
UCjVWC1qMPlB6KoeZ6GT5LTg,UCukd5iebZS860ResjRpl2Og
UCjVWC1qMPlB6KoeZ6GT5LTg,UC01W1n0J5JQyFXsyqFgGdJg
UCjVWC1qMPlB6KoeZ6GT5LTg,UCL7QiL8ZlFakhNyJM7cyCWg
UCjVWC1qMPlB6KoeZ6GT5LTg,UCweu5NBsjXG17RZjojNSPyQ
UCjVWC1qMPlB6KoeZ6GT5LTg,UCXRtIsUtgWWFwXBjmsEKcCw
UCjVWC1qMPlB6KoeZ6GT5LTg,UCivJQW4XtnVY06ybMRMrkUw
UCjVWC1qMPlB6KoeZ6GT5LTg,UCWPBKiistG0Sx6P4OvGzbcw
UCjVWC1qMPlB6KoeZ6GT5LTg,UCjCa4nGQMvyniQuiz4d1j0A
UCjVWC1qMPlB6KoeZ6GT5LTg,UCuHrwqggsssFRnU6pFm4qYA
UCjVWC1qMPlB6KoeZ6GT5LTg,UCKD38ht5oRab3SPmIw74MvA
UCjVWC1qMPlB6KoeZ6GT5LTg,UCsymdL-XcNDeEFOr37NKj2w
UCjVWC1qMPlB6KoeZ6GT5LTg,UCcFsXrP7rQHoxomXcHEfjTQ
UCjVWC1qMPlB6KoeZ6GT5LTg,UCL6JY2DXJNDOIqCP1CRADng
UCjVWC1qMPlB6KoeZ6GT5LTg,UC5iYSWD5RVckzbGEkJkShxQ
UCjVWC1qMPlB6KoeZ6GT5LTg,UCp5hW7b518JfInkinHiZIXw
UCjVWC1qMPlB6KoeZ6GT5LTg,UCJqZ5Coz28IQdms-OxGugiQ
UCjVWC1qMPlB6KoeZ6GT5LTg,UC0llnSFVU5FSfeOU9FUb2_A
UCjVWC1qMPlB6KoeZ6GT5LTg,UCO3gOWCjoz9aeXdSUt6Fhmw
UCjVWC1qMPlB6KoeZ6GT5LTg,UCQ1zq0TW_ku4uxErFhZibYw
UCwfmfKLAfbYE5mununXrzcw,UCTA3AFI43NQ5Y9e9pzLZ2-Q
UCwfmfKLAfbYE5mununXrzcw,UCsSuev_h2XixlD6FFGADI6w
UCwfmfKLAfbYE5mununXrzcw,UCPlreGCqby4Qg9Vuem5scpw
UCoLAYd3nQ9KPwoUiQXul18g,UCVP_Fma2_-BEKWYc79JVQDw
UCoLAYd3nQ9KPwoUiQXul18g,UCvoIiV3o4rFKlls7Ju3mJQA
UCoLAYd3nQ9KPwoUiQXul18g,UCqyr-pk7f8TsgfRyKFyZCJw
UCoLAYd3nQ9KPwoUiQXul18g,UCmpuIDDF9WL_w-MXYyZRzFg
UCoLAYd3nQ9KPwoUiQXul18g,UCgr5CkgytiVfdnk4C0M42nQ
UCoLAYd3nQ9KPwoUiQXul18g,UCS17iKEInkBuHkxtEcCnTTQ
UCoLAYd3nQ9KPwoUiQXul18g,UC-km1012mEUQQLGxggmrazw
UCTX3WImfRbFzdSi13nwx1rg,UCQ3Kgx1G1NkELoJ8tJ3uelg
UCTX3WImfRbFzdSi13nwx1rg,UCT_ByvEol9W0T6MwdL0j0Dw
UC_dX7hMYtNL7mePvWxoG5-w,UCg0m_Ah8P_MQbnn77-vYnYw
UC_dX7hMYtNL7mePvWxoG5-w,UCtinbF-Q-fVthA0qrFQTgXQ
UCfRzefzSPkUXKAlpw5JwhVQ,UCOEciAuGGg8vpcMcYGxZoGQ
UCfRzefzSPkUXKAlpw5JwhVQ,UCKUlE6-Ezy7CIe7PfKmIM5Q
UCfRzefzSPkUXKAlpw5JwhVQ,UCFBjsYvwX7kWUjQoW7GcJ5A
UCfRzefzSPkUXKAlpw5JwhVQ,UCD6teW9YluPvPFfhpwkEAwA
UCfRzefzSPkUXKAlpw5JwhVQ,UCZ0bpNUWjBSoiX0UB55vAFw
UCfRzefzSPkUXKAlpw5JwhVQ,UCOUu8YlbaPz0W2TyFTZHvjA
UCfRzefzSPkUXKAlpw5JwhVQ,UCagAVZFPcLh9UMDidIUfXKQ
UCfRzefzSPkUXKAlpw5JwhVQ,UC0FFHRF1mytLDhs6nxqGIQg
UCfRzefzSPkUXKAlpw5JwhVQ,UCzOHCa6-FxSeO4wWUL6smLw
UCfRzefzSPkUXKAlpw5JwhVQ,UC3nxalfo0dZ79qv8zXO6e-A
UCfRzefzSPkUXKAlpw5JwhVQ,UCMU5wgePzH9rL5shQLp-C_g
UCfRzefzSPkUXKAlpw5JwhVQ,UC2iHI3kGrPcXeluLZ8H1CEA
UCfRzefzSPkUXKAlpw5JwhVQ,UCX-1pyBRBMAQsHXeWzLQqnA
UCfRzefzSPkUXKAlpw5JwhVQ,UCl8E6NsjN979gbMBdztF48g
UCfRzefzSPkUXKAlpw5JwhVQ,UC0yQ2h4gQXmVUFWZSqlMVOA
UCfRzefzSPkUXKAlpw5JwhVQ,UCG_khh159K-m7UX1ldLNK-g
UCfRzefzSPkUXKAlpw5JwhVQ,UCpOjLndjOqMoffA-fr8cbKA
UCfRzefzSPkUXKAlpw5JwhVQ,UCgMPP6RRjktV7krOfyUewqw
UCfRzefzSPkUXKAlpw5JwhVQ,UCD-1TFnqeSem13xk52_wPBw
UCfRzefzSPkUXKAlpw5JwhVQ,UCpGpA7mSYmNJjLiJxKso5QA
UCfRzefzSPkUXKAlpw5JwhVQ,UCc7Ygo3HC1zWJOrtNiwuT3w
UCfRzefzSPkUXKAlpw5JwhVQ,UCsXDivUNanYBWgXv9lRZjBw
UCfRzefzSPkUXKAlpw5JwhVQ,UCZm3dECbQU33IWG5MQ-NAdw
UCfRzefzSPkUXKAlpw5JwhVQ,UCqmWJJolqAgjIdLqK3zD1QQ
